CLIENTNUM,GRUPO_AB,FL_ATIVADO,VALOR_GASTO
963,Teste,1,2527.448608895421
964,Teste,1,1081.2173681817276
965,Teste,1,4793.229622664251
966,Teste,1,3227.78585502896
967,Teste,0,0.0
968,Teste,1,1528.8926247655822
969,Teste,0,0.0
970,Teste,1,3522.653079826355
971,Teste,0,0.0
972,Teste,0,0.0
973,Teste,0,0.0
974,Teste,1,3281.577082060531
975,Teste,1,2111.732231147782
976,Teste,1,1011.0091648983306
977,Teste,0,0.0
978,Teste,1,3522.079380167598
979,Teste,1,2841.3846540670697
980,Controle,1,3975.432762810377
981,Teste,1,2840.73575500397
982,Teste,0,0.0
983,Teste,1,4334.816751433431
984,Teste,1,2983.580774485185
985,Teste,0,0.0
986,Teste,1,3024.220871909238
987,Teste,0,0.0
988,Teste,1,4444.941211962552
989,Teste,1,2315.6728979557865
990,Teste,0,0.0
991,Teste,0,0.0
992,Teste,0,0.0
993,Teste,1,1103.0685280278833
994,Teste,0,0.0
995,Teste,1,629.5220434100254
996,Teste,1,3898.1176505312856
997,Teste,0,0.0
998,Teste,1,3291.392981090591
999,Teste,0,0.0
1000,Teste,1,3668.358956446506
1001,Teste,1,1458.3387267900985
1002,Teste,1,1113.671640140464
1003,Teste,0,0.0
1004,Teste,0,0.0
1005,Teste,0,0.0
1006,Teste,0,0.0
1007,Teste,0,0.0
1008,Teste,0,0.0
1009,Teste,1,565.4509955054687
1010,Teste,1,2077.6440146296864
1011,Controle,0,0.0
1012,Teste,0,0.0
1013,Controle,1,3154.6295908458487
1014,Teste,1,2265.0982029487955
1015,Teste,0,0.0
1016,Teste,0,0.0
1017,Teste,1,2468.6371491067807
1018,Teste,0,0.0
1019,Teste,0,0.0
1020,Teste,1,4568.714125221868
1021,Teste,0,0.0
1022,Teste,1,2067.1496016048513
1023,Teste,0,0.0
1024,Teste,0,0.0
1025,Teste,0,0.0
1026,Teste,1,2812.9527012191484
1027,Teste,0,0.0
1028,Controle,1,4026.4385573351437
1029,Teste,1,2284.4425204457157
1030,Teste,0,0.0
1031,Teste,1,3299.390151025431
1032,Teste,0,0.0
1033,Teste,1,4380.636689360354
1034,Teste,1,4772.842806459389
1035,Teste,1,1161.8306641806707
1036,Teste,0,0.0
1037,Teste,1,4669.644313226725
1038,Teste,0,0.0
1039,Teste,1,2714.523318857922
1040,Teste,1,1662.0997473453126
1041,Teste,1,2566.110903072176
1042,Teste,0,0.0
1043,Teste,1,4910.146588784647
1044,Teste,0,0.0
1045,Teste,0,0.0
1046,Teste,0,0.0
1047,Teste,1,2716.7814229679134
1048,Teste,1,1979.382246293787
1049,Teste,0,0.0
1050,Teste,1,3350.303844425266
1051,Teste,0,0.0
1052,Teste,1,1580.655284501869
1053,Controle,1,841.3849764889876
1054,Controle,1,1079.9587485979214
1055,Teste,0,0.0
1056,Teste,1,1076.206275309976
1057,Teste,0,0.0
1058,Controle,0,0.0
1059,Teste,1,1183.5621208053244
1060,Teste,0,0.0
1061,Teste,0,0.0
1062,Teste,0,0.0
1063,Controle,1,1124.7222769223456
1064,Teste,1,3383.936351614466
1065,Teste,1,1318.4603797961518
1066,Controle,1,2055.5027749573846
1067,Teste,1,4535.547844577053
1068,Teste,1,2632.8273811829254
1069,Teste,1,3504.0098233446224
1070,Teste,1,1275.4394204073342
1071,Teste,1,1365.3005846390183
1072,Teste,1,683.9087731991549
1073,Teste,1,1260.2077838247405
1074,Teste,1,1753.656525643814
1075,Teste,0,0.0
1076,Teste,1,1296.5471792453607
1077,Teste,1,899.1614019067503
1078,Teste,0,0.0
1079,Teste,1,1042.8614199527037
1080,Teste,0,0.0
1081,Teste,0,0.0
1082,Teste,1,2573.504456147266
1083,Teste,1,1428.5017328260662
1084,Teste,0,0.0
1085,Teste,0,0.0
1086,Teste,1,2139.2143747163395
1087,Teste,0,0.0
1088,Teste,1,2765.377718846856
1089,Teste,0,0.0
1090,Teste,1,3606.776728832144
1091,Teste,0,0.0
1092,Teste,0,0.0
1093,Controle,1,676.9046292849453
1094,Teste,1,4097.3467950906925
1095,Teste,1,3325.551752709085
1096,Teste,1,867.9156437699236
1097,Teste,1,4431.103808480498
1098,Teste,1,4643.92580239316
1099,Teste,0,0.0
1100,Teste,1,774.8508193468869
1101,Controle,0,0.0
1102,Teste,0,0.0
1103,Teste,0,0.0
1104,Teste,0,0.0
1105,Teste,0,0.0
1106,Controle,0,0.0
1107,Teste,1,1745.9494166624168
1108,Teste,0,0.0
1109,Teste,0,0.0
1110,Teste,1,4127.905759068776
1111,Teste,0,0.0
1112,Teste,1,3867.1686067264627
1113,Teste,1,1330.344587103698
1114,Teste,1,1442.0719550151964
1115,Controle,1,2167.124462561219
1116,Teste,0,0.0
1117,Teste,1,2680.353433359596
1118,Teste,0,0.0
1119,Teste,1,3282.1464718863317
1120,Teste,1,2160.111378063976
1121,Teste,0,0.0
1122,Teste,0,0.0
1123,Teste,0,0.0
1124,Teste,0,0.0
1125,Teste,0,0.0
1126,Teste,0,0.0
1127,Teste,1,2581.4062225991656
1128,Teste,1,3863.6192216019044
1129,Teste,1,665.0744130076905
1130,Teste,1,1635.9662495480934
1131,Teste,0,0.0
1132,Teste,1,3710.073136480486
1133,Teste,1,4528.430769592397
1134,Teste,1,2802.5484895204977
1135,Teste,0,0.0
1136,Teste,1,2894.5106836939203
1137,Teste,0,0.0
1138,Controle,0,0.0
1139,Teste,1,982.2740510289923
1140,Teste,0,0.0
1141,Teste,0,0.0
1142,Teste,1,2513.355650705546
1143,Teste,0,0.0
1144,Teste,0,0.0
1145,Controle,0,0.0
1146,Teste,0,0.0
1147,Controle,1,2896.777699047604
1148,Teste,0,0.0
1149,Teste,0,0.0
1150,Teste,0,0.0
1151,Teste,0,0.0
1152,Teste,0,0.0
1153,Teste,0,0.0
1154,Teste,0,0.0
1155,Teste,0,0.0
1156,Teste,0,0.0
1157,Teste,1,1591.1172663562834
1158,Teste,0,0.0
1159,Teste,0,0.0
1160,Teste,1,1711.5945392722144
1161,Teste,0,0.0
1162,Teste,1,2197.778733970802
1163,Teste,1,590.3203899997686
1164,Teste,0,0.0
1165,Teste,1,1949.3562451243022
1166,Teste,0,0.0
1167,Teste,0,0.0
1168,Teste,1,1451.5160314844509
1169,Teste,1,1973.738084800616
1170,Teste,1,1038.9295931866304
1171,Teste,0,0.0
1172,Teste,0,0.0
1173,Teste,0,0.0
1174,Teste,1,4507.3727633295275
1175,Controle,1,3171.1660409932188
1176,Teste,1,3555.9604361502033
1177,Teste,0,0.0
1178,Teste,1,4051.2705737330225
1179,Teste,0,0.0
1180,Teste,1,2742.9898951807577
1181,Teste,0,0.0
1182,Teste,1,891.1412963934066
1183,Teste,0,0.0
1184,Teste,0,0.0
1185,Teste,1,2916.979438183465
1186,Teste,0,0.0
1187,Teste,0,0.0
1188,Teste,1,3140.785031093956
1189,Teste,1,3854.477633829485
1190,Teste,0,0.0
1191,Controle,0,0.0
1192,Teste,0,0.0
1193,Teste,1,2442.4679580335574
1194,Teste,0,0.0
1195,Teste,1,1074.111362580037
1196,Teste,0,0.0
1197,Teste,0,0.0
1198,Teste,0,0.0
1199,Controle,1,1776.9915760942602
1200,Teste,1,2133.8703337938578
1201,Teste,0,0.0
1202,Teste,1,3406.6275859922057
1203,Teste,1,3068.5023710101036
1204,Teste,1,2102.435266540308
1205,Controle,0,0.0
1206,Teste,0,0.0
1207,Teste,0,0.0
1208,Teste,1,4939.318619568408
1209,Teste,1,3225.986687105992
1210,Teste,0,0.0
1211,Teste,1,1567.5205628119752
1212,Teste,1,958.0211267918169
1213,Teste,1,1187.8661263294941
1214,Teste,0,0.0
1215,Teste,0,0.0
1216,Teste,1,1606.8097777302867
1217,Teste,1,1223.0661796680006
1218,Teste,0,0.0
1219,Teste,0,0.0
1220,Teste,1,1339.551608230876
1221,Teste,0,0.0
1222,Teste,1,1782.928259122312
1223,Teste,1,1280.1811788263967
1224,Teste,0,0.0
1225,Teste,1,4535.444410818913
1226,Teste,0,0.0
1227,Teste,1,861.05185547739
1228,Teste,1,2860.301253066146
1229,Teste,0,0.0
1230,Teste,1,2346.785721453477
1231,Controle,1,4920.703776088729
1232,Teste,1,1004.1750597562356
1233,Teste,1,2290.3501957058375
1234,Teste,1,4862.61694973916
1235,Teste,0,0.0
1236,Teste,1,4394.782066522911
1237,Controle,1,4176.82431927176
1238,Teste,1,1660.5627217022293
1239,Teste,0,0.0
1240,Teste,1,1268.9941432552962
1241,Teste,0,0.0
1242,Teste,0,0.0
1243,Controle,1,3508.8944896599396
1244,Controle,1,4682.191951074136
1245,Teste,0,0.0
1246,Controle,1,3005.433018562684
1247,Teste,1,3072.2571026145492
1248,Teste,1,1759.9059214712788
1249,Teste,0,0.0
1250,Teste,0,0.0
1251,Teste,0,0.0
1252,Teste,1,3962.718199363716
1253,Teste,1,1341.696868508855
1254,Teste,1,1956.5565638190965
1255,Teste,0,0.0
1256,Teste,1,2414.4639737738753
1257,Teste,1,2784.2467040800475
1258,Teste,1,1590.843795867861
1259,Teste,1,1016.765711326416
1260,Teste,0,0.0
1261,Teste,1,3247.7901909873467
1262,Teste,0,0.0
1263,Controle,0,0.0
1264,Teste,1,1798.837489581151
1265,Teste,1,3115.5719964017553
1266,Teste,1,1194.6322187339103
1267,Teste,1,2665.1304583466786
1268,Teste,1,2896.6524464821364
1269,Teste,0,0.0
1270,Teste,1,733.2059157009211
1271,Teste,0,0.0
1272,Teste,0,0.0
1273,Teste,0,0.0
1274,Teste,1,2014.7192518726426
1275,Teste,1,1104.8660462253843
1276,Teste,1,785.1873671274549
1277,Teste,1,4954.821045754754
1278,Teste,0,0.0
1279,Controle,0,0.0
1280,Controle,0,0.0
1281,Teste,0,0.0
1282,Teste,0,0.0
1283,Teste,0,0.0
1284,Teste,1,1950.5923023862533
1285,Teste,1,4144.435006345857
1286,Teste,1,1645.8829464369373
1287,Teste,1,3566.762250007682
1288,Teste,1,3921.0253695035894
1289,Controle,0,0.0
1290,Teste,1,3180.374332735299
1291,Teste,1,2622.092848475713
1292,Teste,1,2353.2841136627085
1293,Teste,0,0.0
1294,Teste,0,0.0
1295,Teste,0,0.0
1296,Teste,1,2069.907199443479
1297,Teste,1,4682.881149115216
1298,Controle,0,0.0
1299,Teste,0,0.0
1300,Teste,0,0.0
1301,Controle,0,0.0
1302,Teste,0,0.0
1303,Teste,1,4237.787335044781
1304,Teste,1,4842.621097999307
1305,Teste,0,0.0
1306,Controle,1,1059.3375056849513
1307,Teste,0,0.0
1308,Teste,0,0.0
1309,Teste,1,3788.903638416399
1310,Teste,0,0.0
1311,Teste,1,4722.53205569467
1312,Controle,1,1315.5487977454707
1313,Controle,1,799.2332031504988
1314,Teste,0,0.0
1315,Teste,1,3835.042921805266
1316,Teste,0,0.0
1317,Teste,1,3085.1290093096036
1318,Teste,0,0.0
1319,Teste,1,4288.229495412224
1320,Controle,0,0.0
1321,Teste,1,1128.9756948183026
1322,Teste,1,4078.7029033695057
1323,Teste,0,0.0
1324,Teste,1,1407.3229402148504
1325,Teste,0,0.0
1326,Teste,1,1236.4517428956701
1327,Controle,0,0.0
1328,Teste,0,0.0
1329,Controle,1,1239.1960906894683
1330,Teste,1,4165.586241041219
1331,Teste,0,0.0
1332,Teste,0,0.0
1333,Teste,1,3493.3874931329005
1334,Teste,0,0.0
1335,Teste,0,0.0
1336,Teste,0,0.0
1337,Teste,1,2853.794411461037
1338,Teste,0,0.0
1339,Teste,1,2114.737178555761
1340,Teste,1,4447.402433658987
1341,Teste,1,2266.002983401859
1342,Teste,1,4174.697477622097
1343,Teste,0,0.0
1344,Teste,0,0.0
1345,Teste,0,0.0
1346,Teste,1,2476.107088565983
1347,Teste,1,2196.249932412084
1348,Teste,1,2582.059035513229
1349,Teste,0,0.0
1350,Teste,1,1856.2004337386393
1351,Teste,0,0.0
1352,Teste,0,0.0
1353,Teste,1,3864.24221079313
1354,Teste,0,0.0
1355,Teste,1,2762.241755416156
1356,Teste,0,0.0
1357,Teste,0,0.0
1358,Teste,1,1544.957128160678
1359,Teste,1,4548.085579735558
1360,Controle,1,2227.5104961794514
1361,Teste,0,0.0
1362,Teste,1,2945.9878750129487
1363,Controle,1,4579.124499340462
1364,Teste,0,0.0
1365,Controle,1,3309.0709816129643
1366,Teste,1,1026.0411831876384
1367,Teste,0,0.0
1368,Teste,0,0.0
1369,Teste,1,4729.244556260638
1370,Teste,1,3324.6862388213804
1371,Teste,0,0.0
1372,Teste,1,2007.0752659568875
1373,Teste,0,0.0
1374,Controle,0,0.0
1375,Teste,1,1126.7243269852427
1376,Controle,1,4073.113351716332
1377,Teste,1,3290.3274016783107
1378,Teste,1,2900.574913893447
1379,Teste,1,4522.516623729309
1380,Teste,0,0.0
1381,Teste,1,4048.6874505103883
1382,Teste,1,1182.5369587973803
1383,Teste,0,0.0
1384,Teste,1,1902.7493050799671
1385,Teste,0,0.0
1386,Teste,1,1618.2011291650958
1387,Controle,1,3847.7583165770466
1388,Controle,0,0.0
1389,Teste,0,0.0
1390,Teste,1,650.8959563110072
1391,Teste,1,3064.5035819209243
1392,Teste,1,3931.0640858331076
1393,Teste,1,4445.445365427873
1394,Teste,1,2039.3678692215835
1395,Teste,1,4195.657871024057
1396,Teste,0,0.0
1397,Teste,1,997.8428162984326
1398,Teste,1,4309.035312805332
1399,Teste,0,0.0
1400,Teste,0,0.0
1401,Controle,0,0.0
1402,Teste,1,1073.6989804939208
1403,Teste,1,2287.792807521653
1404,Teste,0,0.0
1405,Teste,0,0.0
1406,Teste,1,4087.8291460079913
1407,Teste,0,0.0
1408,Teste,0,0.0
1409,Teste,0,0.0
1410,Teste,0,0.0
1411,Teste,1,1174.6284230694819
1412,Teste,1,1531.6312785468867
1413,Teste,1,3750.1365577687984
1414,Teste,1,3740.1644144573347
1415,Teste,1,3385.164347983838
1416,Teste,0,0.0
1417,Teste,1,3622.7680001019503
1418,Controle,0,0.0
1419,Teste,1,2942.259995064183
1420,Teste,0,0.0
1421,Teste,1,1633.0957650812875
1422,Teste,1,2055.6319707676375
1423,Teste,1,1317.1897256064155
1424,Teste,1,4588.027526001328
1425,Controle,1,3125.263076447542
1426,Teste,0,0.0
1427,Teste,1,2303.8313754363794
1428,Teste,0,0.0
1429,Teste,0,0.0
1430,Teste,0,0.0
1431,Teste,1,2579.026116398597
1432,Teste,1,4762.775028253169
1433,Teste,1,1190.0813140223609
1434,Teste,0,0.0
1435,Teste,1,3138.0342440755876
1436,Teste,1,2776.499054980097
1437,Teste,1,3251.5440594559154
1438,Teste,0,0.0
1439,Teste,1,581.4958271937822
1440,Controle,1,4424.557590248682
1441,Teste,0,0.0
1442,Teste,1,4694.532271176256
1443,Teste,0,0.0
1444,Teste,1,3043.0993261514404
1445,Controle,1,3634.9287074460153
1446,Teste,1,4651.247215297831
1447,Teste,0,0.0
1448,Teste,0,0.0
1449,Teste,0,0.0
1450,Teste,0,0.0
1451,Teste,1,3682.5738544102937
1452,Teste,0,0.0
1453,Teste,0,0.0
1454,Teste,0,0.0
1455,Teste,1,1186.425693114176
1456,Teste,0,0.0
1457,Teste,0,0.0
1458,Teste,0,0.0
1459,Controle,0,0.0
1460,Teste,0,0.0
1461,Teste,1,3093.2976207506595
1462,Teste,0,0.0
1463,Teste,1,3230.2177087228515
1464,Controle,1,2408.588020860737
1465,Teste,0,0.0
1466,Teste,1,3813.999060311253
1467,Teste,0,0.0
1468,Teste,1,4704.651566460567
1469,Teste,0,0.0
1470,Teste,0,0.0
1471,Teste,0,0.0
1472,Teste,0,0.0
1473,Teste,0,0.0
1474,Controle,0,0.0
1475,Teste,1,4665.058308080494
1476,Controle,1,2528.777171318595
1477,Teste,0,0.0
1478,Teste,0,0.0
1479,Teste,0,0.0
1480,Teste,1,1009.5712062833986
1481,Teste,0,0.0
1482,Teste,1,4931.785395330506
1483,Teste,1,4275.041389006703
1484,Teste,1,1060.9820654147009
1485,Teste,1,4643.788471778175
1486,Controle,0,0.0
1487,Teste,1,4414.533629279577
1488,Teste,0,0.0
1489,Teste,1,2834.7712570673243
1490,Teste,1,3160.7394608521818
1491,Teste,1,2295.512167415586
1492,Teste,1,746.427374699141
1493,Teste,1,2008.387587406554
1494,Teste,1,4112.840518691051
1495,Teste,0,0.0
1496,Teste,0,0.0
1497,Controle,1,520.8441035207129
1498,Teste,1,2000.7462726101487
1499,Teste,1,2291.759121159245
1500,Teste,0,0.0
1501,Teste,1,2918.280213220653
1502,Teste,1,4639.3502738574225
1503,Teste,1,2058.5569746468254
1504,Teste,1,2061.2894085330245
1505,Teste,1,3818.755616493868
1506,Teste,1,2534.9807340041325
1507,Teste,0,0.0
1508,Teste,1,1510.7217032299188
1509,Teste,0,0.0
1510,Teste,0,0.0
1511,Teste,0,0.0
1512,Teste,0,0.0
1513,Teste,0,0.0
1514,Teste,1,2535.9778225971204
1515,Teste,1,1133.8565917090993
1516,Teste,1,1293.741439278005
1517,Teste,0,0.0
1518,Controle,1,2742.654977327659
1519,Teste,1,2385.1645227704657
1520,Teste,0,0.0
1521,Teste,1,4616.806554806451
1522,Teste,0,0.0
1523,Teste,1,2130.772546024849
1524,Controle,0,0.0
1525,Teste,1,3112.6475762511955
1526,Teste,1,3345.1892956378865
1527,Teste,1,558.9250546475014
1528,Teste,1,3485.918174075198
1529,Teste,0,0.0
1530,Teste,1,1301.1618509138814
1531,Teste,1,4824.816428612548
1532,Teste,0,0.0
1533,Teste,0,0.0
1534,Teste,1,1168.9822748890083
1535,Teste,1,2365.808556771607
1536,Teste,1,884.0735063538973
1537,Teste,1,4985.934133306763
1538,Teste,0,0.0
1539,Teste,1,2759.8775464905916
1540,Teste,1,3179.232577940197
1541,Controle,1,801.8441482479236
1542,Controle,0,0.0
1543,Teste,0,0.0
1544,Teste,1,3874.8221167963
1545,Teste,0,0.0
1546,Teste,1,1444.575168930136
1547,Teste,0,0.0
1548,Teste,0,0.0
1549,Teste,1,4541.244302483212
1550,Teste,0,0.0
1551,Teste,0,0.0
1552,Teste,0,0.0
1553,Teste,0,0.0
1554,Teste,0,0.0
1555,Teste,1,1423.1283821690322
1556,Teste,1,1358.0947429864996
1557,Teste,0,0.0
1558,Teste,1,664.473505316427
1559,Controle,1,2624.3012529949965
1560,Controle,1,3041.7850996817738
1561,Teste,1,795.6888774275856
1562,Controle,0,0.0
1563,Teste,0,0.0
1564,Teste,1,3989.8742751275477
1565,Teste,0,0.0
1566,Teste,1,2539.7997563661243
1567,Teste,0,0.0
1568,Teste,1,2859.75621197411
1569,Teste,0,0.0
1570,Teste,1,2483.432361222027
1571,Teste,0,0.0
1572,Teste,1,2303.4337739389666
1573,Teste,0,0.0
1574,Teste,0,0.0
1575,Controle,0,0.0
1576,Teste,1,3018.3814908869804
1577,Teste,1,1198.5811066882063
1578,Teste,0,0.0
1579,Teste,0,0.0
1580,Teste,1,1318.67658722872
1581,Controle,0,0.0
1582,Teste,1,4378.035294560828
1583,Teste,0,0.0
1584,Teste,1,4757.519579601348
1585,Teste,0,0.0
1586,Teste,1,2179.8919232588883
1587,Teste,0,0.0
1588,Teste,1,1718.351029145992
1589,Teste,1,3397.9979445755707
1590,Teste,0,0.0
1591,Teste,0,0.0
1592,Teste,0,0.0
1593,Teste,1,2339.3037699414335
1594,Teste,1,614.2386004715519
1595,Teste,0,0.0
1596,Teste,0,0.0
1597,Teste,1,1202.6866881478568
1598,Teste,1,3721.875029813289
1599,Teste,1,3465.157738595681
1600,Teste,0,0.0
1601,Teste,1,621.9319662656757
1602,Teste,1,1498.8747286982725
1603,Teste,1,1539.8365846463212
1604,Teste,1,3523.5173461942777
1605,Teste,1,588.6974198946386
1606,Teste,1,968.4886189305823
1607,Controle,0,0.0
1608,Teste,0,0.0
1609,Teste,1,4099.622384179353
1610,Teste,1,1303.4509792445012
1611,Teste,0,0.0
1612,Teste,0,0.0
1613,Controle,1,3437.357485333436
1614,Teste,1,1571.8225147102694
1615,Teste,1,947.4862674170532
1616,Teste,0,0.0
1617,Teste,0,0.0
1618,Teste,0,0.0
1619,Teste,0,0.0
1620,Teste,0,0.0
1621,Controle,0,0.0
1622,Teste,1,1594.2748594975433
1623,Teste,0,0.0
1624,Controle,1,3750.2011933504664
1625,Teste,1,4350.634106478286
1626,Teste,0,0.0
1627,Teste,1,4235.989390551462
1628,Teste,1,2287.325883283047
1629,Teste,1,3506.383114567908
1630,Teste,1,1422.4293293711944
1631,Controle,1,1819.1647861745596
1632,Teste,1,4533.511183345039
1633,Teste,0,0.0
1634,Teste,0,0.0
1635,Teste,0,0.0
1636,Teste,1,558.5086557983121
1637,Teste,1,884.7883888451063
1638,Controle,0,0.0
1639,Teste,0,0.0
1640,Teste,0,0.0
1641,Teste,1,1435.4881481571229
1642,Controle,1,619.3949174321888
1643,Teste,1,1316.459457904088
1644,Teste,0,0.0
1645,Teste,1,3123.687024363615
1646,Teste,0,0.0
1647,Controle,0,0.0
1648,Controle,1,2396.4104776662407
1649,Controle,1,4517.022699846387
1650,Teste,0,0.0
1651,Teste,1,4178.496027822985
1652,Teste,1,2038.178082640442
1653,Teste,1,1667.4054504408161
1654,Teste,1,2208.6158367527014
1655,Teste,1,3156.3272413166346
1656,Teste,0,0.0
1657,Teste,0,0.0
1658,Teste,1,1706.286383702943
1659,Controle,0,0.0
1660,Teste,1,3308.670085321103
1661,Teste,0,0.0
1662,Teste,1,2342.352434860582
1663,Teste,0,0.0
1664,Teste,1,2984.212313833911
1665,Teste,0,0.0
1666,Teste,0,0.0
1667,Controle,0,0.0
1668,Teste,0,0.0
1669,Teste,1,2462.569381108925
1670,Teste,0,0.0
1671,Controle,0,0.0
1672,Teste,0,0.0
1673,Teste,0,0.0
1674,Teste,0,0.0
1675,Teste,0,0.0
1676,Teste,1,1825.0959179386296
1677,Controle,0,0.0
1678,Teste,1,4768.039881329705
1679,Teste,1,3936.2260737189235
1680,Teste,0,0.0
1681,Teste,1,1130.5092909490363
1682,Controle,1,4408.105891540607
1683,Controle,1,2693.4403921228113
1684,Teste,0,0.0
1685,Teste,1,4525.485021023411
1686,Teste,0,0.0
1687,Teste,0,0.0
1688,Teste,1,4099.348651762919
1689,Teste,0,0.0
1690,Controle,1,2413.4607701115506
1691,Teste,1,601.1118874405283
1692,Teste,1,1709.0481172322573
1693,Teste,1,2937.3539659739013
1694,Teste,1,3350.6519892176625
1695,Teste,1,1660.4945844494102
1696,Teste,1,1127.1023333277085
1697,Teste,1,4257.186065596847
1698,Teste,1,4929.809813165984
1699,Controle,1,2865.6058203620864
1700,Teste,1,1272.5567863173658
1701,Teste,0,0.0
1702,Teste,1,1725.3829693371604
1703,Controle,0,0.0
1704,Teste,1,582.7580444636003
1705,Teste,1,4614.344629522246
1706,Teste,1,1029.879873005635
1707,Teste,0,0.0
1708,Teste,1,3094.324139814141
1709,Teste,0,0.0
1710,Teste,0,0.0
1711,Teste,1,1733.248493092427
1712,Teste,1,2993.8010113210703
1713,Teste,0,0.0
1714,Teste,1,3431.391747583389
1715,Teste,1,4233.838116682407
1716,Teste,0,0.0
1717,Teste,1,1428.8957229227144
1718,Teste,0,0.0
1719,Teste,0,0.0
1720,Controle,0,0.0
1721,Teste,1,549.4812289631622
1722,Teste,1,1115.9853353096328
1723,Teste,1,4550.083888316472
1724,Teste,1,4432.5053490313185
1725,Teste,0,0.0
1726,Teste,1,3188.358959766387
1727,Teste,1,3202.32587195144
1728,Controle,1,3492.6650354581498
1729,Teste,0,0.0
1730,Teste,0,0.0
1731,Teste,1,1289.1707538055232
1732,Teste,0,0.0
1733,Teste,1,4614.853756662319
1734,Teste,1,2384.467362014329
1735,Teste,1,2224.1233771227385
1736,Teste,0,0.0
1737,Controle,0,0.0
1738,Teste,1,2835.129673772769
1739,Controle,0,0.0
1740,Teste,1,711.3468504877477
1741,Teste,0,0.0
1742,Controle,1,1248.2751594023573
1743,Teste,0,0.0
1744,Teste,1,3821.151273918667
1745,Teste,1,872.5940056630691
1746,Teste,1,3214.184492598747
1747,Teste,1,1604.0709935659443
1748,Teste,1,2251.8302631888946
1749,Teste,0,0.0
1750,Teste,1,1799.1218154681494
1751,Teste,1,2100.5272240922714
1752,Teste,1,3735.7065733291047
1753,Teste,1,1837.0477203042876
1754,Teste,1,3048.8208813360375
1755,Teste,0,0.0
1756,Teste,0,0.0
1757,Controle,1,2642.2268098959485
1758,Teste,1,3486.5202441319166
1759,Teste,1,4715.733826961411
1760,Teste,1,3796.5744374461265
1761,Teste,1,1467.2317036584054
1762,Teste,0,0.0
1763,Teste,1,640.324107775781
1764,Controle,0,0.0
1765,Teste,1,1680.188199349213
1766,Teste,1,3177.8506881511466
1767,Teste,0,0.0
1768,Teste,1,731.4161606791265
1769,Teste,1,2733.6481124055636
1770,Teste,1,3185.7928201260015
1771,Controle,0,0.0
1772,Teste,0,0.0
1773,Controle,1,2004.0975086763237
1774,Teste,0,0.0
1775,Teste,0,0.0
1776,Teste,1,3969.1049168561985
1777,Teste,0,0.0
1778,Teste,1,979.6921391019731
1779,Teste,1,838.1200178111394
1780,Teste,0,0.0
1781,Teste,1,3776.8494029162152
1782,Teste,0,0.0
1783,Teste,1,2729.710922927893
1784,Teste,0,0.0
1785,Teste,0,0.0
1786,Teste,0,0.0
1787,Teste,0,0.0
1788,Teste,0,0.0
1789,Teste,1,3597.8107839248123
1790,Teste,1,2456.723023716858
1791,Teste,1,1608.8091495759807
1792,Teste,0,0.0
1793,Teste,1,4185.960429533899
1794,Controle,1,4097.371455360407
1795,Teste,1,3626.1341188449205
1796,Teste,1,1724.653117534832
1797,Teste,0,0.0
1798,Teste,1,3156.038000910892
1799,Teste,1,2124.3825362301204
1800,Teste,1,912.1193299698537
1801,Teste,0,0.0
1802,Teste,0,0.0
1803,Teste,1,4627.911089580092
1804,Teste,1,1115.6838391353263
1805,Teste,1,4776.068092193611
1806,Teste,0,0.0
1807,Teste,0,0.0
1808,Teste,1,2507.025978310801
1809,Controle,0,0.0
1810,Teste,1,1333.0981797737884
1811,Teste,0,0.0
1812,Teste,0,0.0
1813,Teste,1,2938.5542632026118
1814,Controle,0,0.0
1815,Teste,1,4428.2562614438375
1816,Teste,0,0.0
1817,Teste,1,3795.0119888430254
1818,Controle,1,4129.525165376524
1819,Controle,1,3464.525150198228
1820,Teste,1,3615.244540330336
1821,Teste,1,4321.380432043937
